file_id,linear_SNR,neural_SNR,linear_ERLE,neural_ERLE,linear_PESQ,neural_PESQ,linear_MSE,neural_MSE,linear_Corr,neural_Corr,linear_STFT_distance,neural_STFT_distance
9055,-4.551380276679993,-2.230858951807022,3.176356852054596,7.286273241043091,1.1574912071228027,1.187652587890625,0.0008001519599929452,0.0004689433262683451,-0.05560569215140056,-0.005505087836899696,0.047191717,0.050382122
9665,-3.573284149169922,-2.8250691294670105,-0.36121994256973267,1.015084832906723,1.1773507595062256,1.0316226482391357,0.01658697798848152,0.013961940072476864,-0.041783943459011916,-0.028307042052261564,0.3708466,0.39533827
9726,-3.373015522956848,-2.590460479259491,-0.883060097694397,0.986223965883255,1.3271194696426392,1.0726616382598877,0.0008426279528066516,0.0007036883616819978,0.038133041458510354,0.0018926507507832377,0.059161652,0.065554
9607,-2.7686917781829834,-1.3963587582111359,0.4381244629621506,4.126409590244293,1.4145400524139404,1.2713993787765503,0.012507318519055843,0.009118657559156418,-0.015615055405488562,-0.008391598839579593,0.3521293,0.30954516
9637,-3.6379003524780273,-2.403963655233383,-2.573319673538208,-0.12621451169252396,1.1890051364898682,1.8699095249176025,0.015703221783041954,0.011819389648735523,0.009948317451744073,0.011440529291930445,0.29286852,0.27890345
9537,-2.475655823945999,-3.1759679317474365,0.17073296010494232,-1.3879033923149109,1.1315643787384033,1.0682886838912964,0.0034911518450826406,0.00410204054787755,0.0021845860573208864,0.01319754846203238,0.12311411,0.14503562
9675,-1.8686406314373016,-2.3913033306598663,2.012258917093277,0.4376755654811859,1.4712859392166138,1.5439848899841309,0.0019029369577765465,0.0021463013254106045,-0.02016931630443374,-0.0017557064768632129,0.097095065,0.1163986
9921,-5.827377438545227,-3.1284573674201965,1.3372395932674408,4.7116804122924805,1.146707534790039,1.099400281906128,0.0015323414700105786,0.0008231207029893994,-0.0063505710395717315,0.0009550701429577185,0.07538561,0.07326987
9598,-2.8290241956710815,-2.85272479057312,4.2163485288619995,4.128535687923431,1.1771198511123657,1.5596131086349487,0.007943961769342422,0.0079874312505126,-0.001899593310216991,0.0023530602717557665,0.19098985,0.21835014
9300,-4.006012678146362,-1.7735779285430908,6.467459201812744,11.314529180526733,1.1522059440612793,1.3518422842025757,0.0001454664597986266,8.700002217665315e-05,0.015391048540218001,0.0032073774451984527,0.027777715,0.021958714
